authors,confidence,decision,evidence,exclusion_reason,file_name,reasoning,title
Francisco Monteiro-Guerra; Gabriel Ruiz Signorelli; Shreya Tadas; Enrique Dorronzoro Zubiete; Octavio Rivera Romero; Luis Fernandez-Luque; Brian Caulfield,High,Include,"""HCD_fullcycle"": [""A1 User Involvement: \""The design process was led by a multidisciplinary team, including technical and health professionals, and involved input from a total of 22 survivors.\"" - Methods (User-Centered Design Process / Participant Recruitment for User Studies)"", ""A1 User Involvement: \""Semistructured interviews were conducted with 14 breast cancer survivors... the interviews involved a combination of open-ended questions ... to obtain participantsâ€™ thoughts and opinions on the featured content.\"" - Methods, Stage 1: User and Context Research"", ""A2 Iteration: \""These ideated features went through a refinement phase, which involved an iterative process of analyzing design considerations from stage 1, to further specify the app functionalities.\"" - Methods, Stage 2: Conceptualization and Early Prototyping"", ""A3 Lifecycle (Understanding/Ideation/Prototyping/Evaluation): \""The process comprised 3 stages. In stage 1, the literature was reviewed and 14 patients were interviewed to understand the needs... In stage 2, the global use case for the tool was defined, the features were ideated and refined... and a digital interactive prototype was created. In stage 3, the prototype went through usability testing with 8 patients and was subjected to quality and behavior change potential evaluations by 2 human-computer interaction experts.\"" - Abstract & Methods (Stages 1-3)""], ""TASKS_elements"": [""\""The system evaluation was performed with a low-fidelity prototype, which might have limited the outcomes from the testing stage in some way. For example, interaction of the user with the prototype was limited to the main screen interactions, which did not allow a real simulation of the functionalities provided by the app. In addition, the analysis of some of the testing scales was restricted to the current stage of the prototype.\"" - Limitations - Why: This explicitly describes a constraint experienced by the design team that limited their ability to perform realistic evaluation and full analysis of features, affecting design activities."", ""\""Some of the aspects covered by the MARS could be addressed, because of the low-fidelity design of the prototype...\"" / \""Some of the aspects covered by the scale, including the section of design aesthetics, were not considered due to the use of a low-fidelity prototype.\"" - Methods (Expert Evaluation / Analysis) & Results - Why: Shows designers were constrained by prototype fidelity preventing full expert assessment and thus limiting design evaluation."", ""\""The results of the studies with the end users should be considered with caution because of the small sample size.\"" - Limitations - Why: Indicates a participant/sample limitation that reduced data breadth and may have constrained the designers' evidence base for iterative refinements.""]}",,Monteiro-Guerra et al. - 2020 - A Personalized Physical Activity Coaching App for Breast Cancer Survivors Design Process and Early P.txt,"Condition A: satisfied - Paper documents active user involvement (interviews and usability testing), explicit iterative refinement phases, and all four lifecycle activities (understanding users, ideation, prototyping, evaluation).; Condition B: satisfied - Authors report concrete constraints experienced by the design team (low-fidelity prototype limiting realistic interaction and restricting expert evaluation; small sample size limiting data), which impeded evaluation and analysis activities.; Final rationale: The study is included because it reports a full HCD cycle with clear user involvement and iterative refinement, and it describes designer-facing constraints that affected the design/evaluation process.",A Personalized Physical Activity Coaching App for Breast Cancer Survivors: Design Process and Early Prototype Testing
"Sara Moukarzel, Zvinka Z. Zlatar, Sheri J. Hartman, Derek Lomas, Howard H. Feldman, Sarah J. Banks, HALT-AD Study Group",High,Include,"""HCD_fullcycle"": [""A1 User Involvement: Community members, serving as volunteer advisors or study participants, provided input to help develop the educational content and platform features of HALT-AD, to identify effective approaches for participant recruitment and efficient data collection, and finally to refine our research questions based on community feedback. [Methods - 2.2.2 (2) Community-based participatory design]"", ""A2 Iteration: Instead, the HALT-AD program components underwent several cycles of rapid development, user-centered evaluation, and refining by the same operational team. Iterations were informed by data generated relatively quickly from two small studies and a survey of study participants. [Methods - 2.2.2 (1) Iterative user-centered design combined with agile software development]"", ""A3 Lifecycle (Understanding/Ideation/Prototyping/Evaluation): We followed a framework of information gathering (e.g., interests and needs from CAB via surveys and Latino/a staff via meetings), preliminary adaptation (e.g., developing parts of HALT-AD based on gathered information), adaptation tests (e.g., pilot testing usability with study participants), and, finally, adaptation refinement (e.g., modifying HALT-AD based on pilot results). [Methods - 2.2.2 (3) Culturally adapted program]""], ""TASKS_elements"": [""Only 10 participants (53%) completed all their modules. Focus group data revealed three barriers: (1) forgetting; (2) feeling program did not help identify how to improve lifestyle given own circumstances; (3) feeling program lacked provision of feedback, especially when progress was being made. [Results - Table 1] - This participant engagement and retention issue limited designers' ability to obtain complete usage data and feedback, forcing design adaptations (reminders, personalization, feedback features)."", ""A higher % Latino/a compared to non-Latino/a (16.1% vs 4.70%) reported access to a smart phone or computer as a barrier to participation. [Results - Table 1 / Study 3] - This resource/participant access limitation constrained designers' ability to reach and include target users, prompting actions to provide tutorials and seek funding for devices, showing a designer-facing resource/access constraint."", ""Applying this iterative method requires consistent communication and decision-making within and across operational teams with widely different areas of expertise (e.g., between a neurologist and IT programmer around a feasible algorithm that qualitatively determines risk for dementia due to sleep apnea). Navigating communication and decision-making efficiently and effectively is accomplished by having flexible workflows... [Discussion] - This describes process and coordination difficulties experienced by the design team, a designer-facing barrier that affected how design activities were managed and required changes in workflows and roles.""]}",,Moukarzel S. et al. - 2024 - Developing the Healthy Actions and Lifestyles to Avoid Dementia or Hispanos y el ALTo a la Demencia.txt,"Condition A: satisfied - The paper documents active user involvement via a community advisory board and participant feedback shaping content (A1), explicit multiple rapid prototype-development and feedback cycles (A2), and evidence of the full design lifecycle including information gathering, ideation/adaptation, prototyping, and evaluation via pilot tests and surveys (A3).; Condition B: satisfied - Multiple reported designer-facing issues are present: participant access and low completion rates that limited data/engagement (resource/participant access issues) and team coordination/decision-making challenges across interdisciplinary roles (process/technical and coordination constraints).; Final rationale: The manuscript describes an iterative, user-involved development process covering all HCD lifecycle phases and reports concrete constraints experienced by the design team that affected design activities and required adaptations; therefore it meets both Condition A and Condition B for inclusion.",Developing the Healthy Actions and Lifestyles to Avoid Dementia or Hispanos y el ALTo a la Demencia program
"Naomi Muinga, Chris Paton, Edith Gicheha, Sylvia Omoke, Ibukun-Oluwa Omolade Abejirinde, Lenka Benova, Mike English, Marjolein Zweekhorst",High,Include,"""HCD_fullcycle"": [""A1 User Involvement: \""We conducted three workshops with 16â€“21 participants each between March and May 2019 in phase one (Table 1). The participants, senior nurses and paediatricians drawn from 14 CIN-N hospitals, were purposely selected as managers of neonatal wards who could decide what chart designs would suit their context.\"" - Methods (Setting / Phase one)"", ""A2 Iteration: \""Using the version 1 chart as a starting point, we adapted the charts to the contextual realities of the pilot sites ... The proposed changes were discussed within the study team and implemented in the next version of the charts (step 6), repeating in a cyclical manner which resulted in one comprehensive chart- version 2 (Fig. 1).\"" - Methods (Phase two - piloting and changing)"", ""A3 Lifecycle (Understanding/Ideation/Prototyping/Evaluation): \""Before the workshops, the study team obtained uncompleted and completed de-identified monitoring charts ... to identify existing charts used for monitoring, to understand how they were filled, and the challenges encountered in using them.\"" (Understanding) - Methods (Phase one); \""We explored design ideas in all workshops by asking participants to visualize an ideal chart (steps 2â€“3).\"" (Ideation) - Methods (Designing together); \""The study team designed two charts to cater to the needs of babies requiring varying monitoring frequency. The standard monitoring chart could be used over 4 days while the intensive monitoring chart covered 2 days with hourly slots.\"" (Prototyping) - Results (Monitoring charts version 1); \""The two newly developed charts ... were piloted in four CIN-N hospitals ... between June 2019 and February 2020\"" (Evaluation) - Methods (Phase two)""], ""TASKS_elements"": [""\""Nurses were only available together at one place for limited periods; given their already high workloads, it was impossible to hold longer workshops for extensive exploration and development of chart design. The limited time ensured a strong focus on obtaining a prototype that could quickly be tested in hospitals.\"" - Limitations - This shows a designer barrier: participant availability and high workloads constrained the designers' ability to conduct longer, more extensive co-design workshops and forced abbreviated design cycles."", ""\""We did not develop the blue-sky concepts in Bowenâ€™s process as our time with participants was limited; it was not a problem because the aim was to develop a product that improves on existing charts.\"" - The adapted human-Centred design / Methods - This indicates a time/resource constraint experienced by the design team that limited the scope of ideation and exploration."", ""\""printing two charts and ensuring that each baby has the correct chart would be a logistical challenge. The standard monitoring chart did not offer flexibility ... Therefore, we merged the two charts to develop a Comprehensive Newborn Monitoring Chart...\"" - Results (Phase two - piloting and changing / Monitoring chart version 2) - This shows a process/logistical constraint encountered during piloting that forced a design decision (merging charts) to address printing and implementation challenges."", ""\""During the piloting period, they had nursing students but explained that otherwise, they could not have achieved the same level of documentation (during that site visit, 40 babies were admitted, and three qualified nurses were on duty for 24 h).\"" - Results (Feedback on version 1 charts) - This indicates staffing shortages at pilot sites affected documentation practices and thus the context and fidelity of piloting, constraining designers' evaluation of the chart in typical staffing conditions.""]}",,Muinga et al. - 2021 - Using a human centred design approach to develop a comprehensive newborn monitoring chart for inpati.txt,"Condition A: satisfied - The paper documents active user involvement via three co-design workshops with nurses and paediatricians, iterative refinement from version 1 to version 2, and evidence of all four lifecycle phases (understanding users via chart review and personas, ideation in workshops, prototyping of two chart versions, and evaluation via piloting in four hospitals).; Condition B: satisfied - The manuscript reports concrete constraints experienced during the design and piloting (limited time with participants limiting workshop length and blue-sky ideation; logistical/printing challenges prompting merging of charts; and staffing shortages affecting piloting), which are designer-facing barriers that influenced design activities and decisions.; Final rationale: Both Condition A (full HCD cycle with active user involvement, explicit iteration, and all lifecycle phases) and Condition B (designer-experienced constraints affecting the project) are met based on the Methods, Results, and Limitations. Therefore the study should be included.",Using a human-centred design approach to develop a comprehensive newborn monitoring chart for inpatient care in Kenya
"Trena I. Mukherjee, Allison Zerbe, Joanna Falcao, Shauna Carey, Alexandra Iaccarino, Brynn Kolada, Bruno Olmedo, Cady Shadwick, Hitesh Singhal, Lauren Weinstein, Mirriah Vitale, Eduarda De Pimentel De Gusmao, Elaine J. Abrams",High,Include,"""HCD_fullcycle"": [""A1 User Involvement: \""AYAHIV and caregivers participated in cocreation workshops to further refine concepts and messaging.\"" - [Prototyping / Ideation / Results]"", ""A2 Iteration: \""Prototypes were iterated and improved upon or removed based on key learnings... Prototypes were then iterated and improved upon in the next cycle until an optimal intervention is developed for larger-scale testing.\"" - [Prototyping / Methods/Box 1]"", ""A3 Lifecycle (Understanding/Ideation/Prototyping/Evaluation): \""Design research... Methods included ranking and card sort activities...\"" (Understanding) ; \""Eight 'how might we' statements... inspired idea generation of hundreds of potential solutions.\"" (Ideation) ; \""Low fidelity, rough prototypes were tested with 99 individuals...\"" (Prototyping) ; \""Each component was then piloted at 2 urban health facilities in Nampula, Mozambique, over 12 weeks... direct observations (n=24) and exit interviews (n=74)... semistructured interviews... focus group discussions... and quantitative surveys...\"" (Evaluation) - [Design Research / Ideation / Prototyping / Results]""], ""TASKS_elements"": [""\""In response to the coronavirus disease (COVID-19) pandemic, the Mozambique Ministry of Health recommended spacing HIV consultations 3 months apart, which meant that most AYAHIV included in the pilot only had 1 opportunity to interact with intervention components. This limited the ability to assess mid-term impact in areas where repetition may be especially beneficial for influencing outcomes (e.g., behavior change or literacy). Additionally, the support groups and peer navigation components could not be piloted due to restrictions related to the COVID-19 pandemic.\"" - [Results] - [Shows a participant access / public health restriction that prevented designers from piloting components and limited opportunities for iterative testing and feedback]""]}",,Mukherjee et al. - 2022 - Human Centered Design for Public Health Innovation Codesigning a Multicomponent Intervention to Supp.txt,"Condition A: satisfied - The study documents active user involvement (cocreation workshops, AYAHIV as cocreators), explicit iterative prototyping cycles, and evidence of all four lifecycle phases (design research, ideation, prototyping, and pilot evaluation).; Condition B: satisfied - The COVID-19 pandemic restrictions limited participant interactions and prevented piloting of key components (support groups, peer navigation), constraining designers' ability to iterate and evaluate prototypes.; Final rationale: The paper reports an HCD process led by the authors with active user co-design, documented iterative cycles, and a full design-to-pilot lifecycle; it also reports a concrete designer-facing constraint (COVID-19 limiting piloting and iteration), meeting both Condition A and Condition B, so it should be included.",Human-Centered Design for Public Health Innovation: Codesigning a Multicomponent Intervention to Support Youth Across the HIV Care Continuum in Mozambique
Bronwyn Myers; Kristen S. Regenauer; Kim Johnson; Imani Brown; Alexandra Rose; Nonceba Ciya; Sibabalwe Ndamase; Yuche Jacobs; Morgan Anvari; Abigail Hines; Dwayne Dean; Rithika Baskar; Jessica Magidson,High,Include,"""HCD_fullcycle"": [""A1 User Involvement: \""Step 1: From February to June 2021, 40 semi-structured interviews were conducted (n = 15 PWH; n = 25 HCWs; Table 1).\"" - [Methods: Step 1] (Also: multiple ideation and co-design workshops described in Methods: Steps 3 & 4 demonstrating active stakeholder shaping of the design.)"", ""A2 Iteration: \""As this was an iterative process, the participants and procedures involved in each step are described in the order in which they occurred.\"" and \""the operations team met to review this feedback, using the approach outlined in Step 3 to rapidly adapt the PRC prototype (producing version 2) in preparation for Step 5\"" - [Methods: Design; Step 3/4] (Table 2 documents Version 1 -> Version 2 -> Version 3 iterations.)"", ""A3 Lifecycle (Understanding/Ideation/Prototyping/Evaluation): \""Understanding users: Step 1... 40 semi-structured interviews...\""; \""Ideation: Between April and June 2022, we conducted six ideation workshops with n = 12 patients (across three workshops) and n = 12 HCWs (across three workshops)\""; \""Prototyping: ...the combined US-SA operations team...adapt the PRC overview and develop a prototype for the PRC role in preparation for Step 4\""; \""Evaluation: Step 5... we presented prototype version 2 and requested these leaders to provide feedback... further adapt the PRC prototype, producing version 3\"" - [Methods: Steps 1, 3, 2, 5]""], ""TASKS_elements"": [""\""A relatively small number of patients and HCWs participated in the workshops. Additional engagement with a wider range of patients and HCWs may identify further modifications to the PRC role that could broaden its appeal and utility.\"" - [Limitations] - [Why it shows a designer barrier: limited participant engagement reduced the breadth/diversity of stakeholder input available to designers, constraining design iteration and possibly preventing identification of additional modifications.]"", ""\""There were power imbalances within our study team, inherent when adapting an intervention from the global North for application in the global South, and where teams include people with lived experience of SU and other stigmatized identities. To limit the impact of these imbalances on stakeholder inputs, we intentionally used mutual capacity-building...\"" - [Discussion] - [Why it shows a designer barrier: team-level power dynamics and contextual adaptation challenges affected the design team's processes and required deliberate procedural adaptations to ensure equitable stakeholder influence on design decisions.]""]}",,Myers B - 2024 - A stakeholder driven approach to designing a peer recovery coach role for implementation in communit.txt,"Condition A: satisfied - The Methods describe explicit user involvement (interviews, ideation and co-design workshops), repeated iterative refinement producing multiple prototype versions, and activities covering understanding, ideation, prototyping, and evaluation (stakeholder consultation).; Condition B: satisfied - The paper reports designer-facing constraints including limited participant workshop numbers (participant access/engagement issue that limited design inputs) and team-level power imbalances that required process adaptations, both of which affected design activities.; Final rationale: The study reports a full HCD cycle with active stakeholder co-design and documented iterative prototype refinements (Versions 1-3) and also documents concrete designer-facing constraints that limited or shaped the design process. Therefore it meets both Condition A and Condition B and should be included.",A stakeholder-driven approach to designing a peer recovery coach role for implementation in community-oriented primary care teams in South Africa
"Shobhana Nagraj, Kennedy SH, Jha V, et al.",High,Exclude,"""HCD_fullcycle"": [""A1 User Involvement: \""SMARThealth Pregnancy was co-designed with key stakeholders, including ASHAs, ANMs and primary care doctors, using the COM-B model and behaviour change wheel...\"" - Methods (5-ii / 5-viii)"", ""A2 Iteration: \""The application did not undergo changes during the evaluation process.\"" - Methods (5-iii) [indicates lack of changes/iterations during evaluation; no explicit iterative refinement reported]"", ""A3 Lifecycle (Understanding/Ideation/Prototyping/Evaluation): \""We, therefore, developed a complex intervention, SMARThealth Pregnancy, including mobile clinical decision support for CHWs to screen, refer and counsel women...\"" and \""We piloted the intervention in a prospective, unblinded cluster randomised controlled trial (cRCT), embedding a qualitative sub-study...\"" - Methods (2a / 1b-iii) [shows understanding and evaluation but no explicit evidence of ideation or prototyping]""], ""TASKS_elements"": [""\""There were no changes to methods although enplane data collection was not fully completed due to the Covid-19 pandemic.\"" - Methods (3b-i) - This indicates a pandemic-related disruption to data collection that limited the team's ability to complete planned evaluation activities (a constraint affecting designers' conduct of evaluation)."", ""\""Although the pilot study started in October 2019, i.e. before the global COVID-19 pandemic, the whole of India locked down for 2 months from March 24th, 2020.\"" - Results/Limitations (14a-i) - The lockdown is reported as a secular event that disrupted study procedures, constraining field work and data collection.""]}",Condition A not satisfied: no explicit evidence of iteration and incomplete reporting of ideation/prototyping phases (not a full HCD cycle).,Nagraj et al. - 2023 - A Mobile Clinical Decision Support System for High Risk Pregnant Women in Rural India SMARThealth Pr.txt,"Condition A: not satisfied - User involvement is reported (co-design) and evaluation was performed, but there is no explicit evidence of iterative refinement cycles nor clear documentation of ideation and prototyping phases required for a full HCD cycle.; Condition B: satisfied - The manuscript reports pandemic-related disruptions to data collection and lockdowns that constrained the team's ability to complete planned data collection/evaluation activities, which are designer-facing barriers.; Final rationale: Excluded because the study does not provide clear evidence of an explicit iterative HCD cycle and complete prototyping/ideation phases, failing Condition A; although designer-facing constraints are reported (Condition B), both conditions must be met for inclusion.","SMARThealth Pregnancy: A pilot cluster randomised trial in rural India to assess the feasibility and acceptability of a complex intervention using mobile clinical decision support for community health workers to screen, refer and counsel pregnant women at high risk of future cardiometabolic disorders"
Aanand D. Naik; Lilian N. Dindo; Julia R. Van Liew; Natalie E. Hundt; Lauren Vo; Kizzy Hernandez-Bigos; Jessica Esterson; Mary Geda; Jonathan Rosen; Caroline S. Blaum; Mary E. Tinetti,High,Include,"""HCD_fullcycle"": [""A1 User Involvement: \""The investigators developed the core concepts (ideate) through a synthesis of prior literature and input from advisory panels consisting of 6 patients or caregivers; 7 primary care providers (PCPs); 8 specialty clinicians; 3 payers; 5 health system leaders; 5 patient, caregiver, and clinician organization representatives; 3 health informatics technology experts; and 2 redesign experts. From January 2014 to June 2015, advisory panels convened 39 times to identify modifiable contributors to fragmented, burdensome care and determine core elements for building a feasible, sustainable approach...\"" [Methods - Development of a Values-Based Patient Priorities Identification Process]"", ""A2 Iteration: \""A user-centered design framework (ideate ! prototype ! test !redesign) was adapted to develop the patient priorities identification process... Modifications to the identification process and accompanying manuals were based on input from facilitatorsâ€™ initial experiences with patients and every-other-week teleconferences with the development team from October 2016 to July 2017.\"" [Methods - Development/Reï¬nement]"", ""A3 Lifecycle (Understanding/Ideation/Prototyping/Evaluation): \""...developed the core concepts (ideate) through a synthesis of prior literature and input from advisory panels...\"" (Understanding/Ideation) [Methods]; \""Facilitators prepared for training by reviewing the facilitator manual. Training began with a face-to-face session in which facilitators practiced the process with a member of the development team and then with a standardized patient. Facilitators then tested the process with 10 patients, during which time they observed each other and gave feedback.\"" (Prototyping) [Methods - Training of Priority Facilitators]; \""We conducted an open, single-arm feasibility assessment of the revised patient priorities identification process from October 1, 2016, to July 31, 2017... Of the 69 eligible patients, 64 (93%) agreed to identify their health priorities; ... All 64 participants completed the process... Total time to complete the 4 steps outlined in Table 1 was 35 to 45 minutes... Qualitative analyses were used to elucidate the characteristics and training needed for the patient priorities facilitators, as well as perceived benefits and challenges of the process.\"" (Evaluation) [Methods/Results - Feasibility Testing/Results]""], ""TASKS_elements"": [""\""Between October 1, 2017, and July 31, 2017, 119 persons were offered patient priorities identification. Of these, 69 were contacted to complete a baseline interview for the patient priorities care project. The remaining 50 individuals had returned to their PCP before we were able to contact them, precluding our ability to obtain their baseline interview.\"" [Methods - Patient Participants] - This shows a participant access/recruitment issue that limited the team's ability to collect baseline data (designer-facing barrier to conducting the study)."", ""\""Facilitators described the process as time intensive but rewarding... 'The first session really allows for rapport building, comfort for the patient ...'\"" [Results - Facilitator Input] - This indicates a resource/time constraint experienced by facilitators (designers) requiring adaptation and streamlining of the process."", ""\""Facilitators recommended having prior experience with motivational interviewing and an understanding of the complexities of patientsâ€™ lives and health care...\"" [Results - Facilitator Themes] - This denotes a skill/knowledge gap requirement for facilitators (designer/frontline implementer capability constraint)."", ""\""'It's more now the challenge of what happens between clinicians and patients, because it's very easy [for a facilitator] to upload the note [to the electronic health record]. For the most part, [clinicians are] really receptive to trying it, but I think that they get caught up in how much time it takes. I think that they're pretty good about hearing it, but how theyâ€™re able to do it is sometimes tougher.'\"" [Results - Facilitator Themes/Table 4] - This reflects process/coordination constraints and clinician uptake issues that limit the facilitator/development team's ability to achieve intended integration into clinical decision-making."", ""\""The availability of healthcare team members to facilitate the process is an impediment for health systems with fewer resources.\"" [Discussion - Limitations] - This is an explicit resource limitation affecting designers'/implementers' ability to carry out the process in some settings.""]}",,Naik A.D. et al. - 2018 - Development of a Clinically Feasible Process for Identifying Individual Health Priorities.txt,"Condition A: satisfied - The study documents active user involvement via advisory panels and patient advocates (A1), explicit iterative cycles using a user-centered design framework and repeated refinements informed by facilitator feedback (A2), and evidence of the full lifecycle: understanding users (advisory input), ideation (development of core concepts), prototyping (training, standardized patient, pilot testing), and evaluation (open single-arm feasibility testing with 64 participants) (A3).; Condition B: satisfied - Multiple designer-facing constraints are reported: participant access/recruitment barriers that prevented baseline interviews, facilitators reporting the process is time-intensive (resource constraint), need for specific facilitation skills (motivational interviewing), coordination/uptake issues with clinicians, and limited availability of staff to serve as facilitators in resource-poor settings.; Final rationale: Because the paper reports a full HCD cycle with substantive user involvement, iterative refinement, and all four lifecycle phases, and also documents several concrete constraints experienced by facilitators and the development/implementation team that affected design and implementation, it meets both Condition A and Condition B and should be included.",Development of a Clinically Feasible Process for Identifying Individual Health Priorities
"Aanand D Naik, Molly J Horstman, Linda T Li, Michael K Paasche-Orlow, Bryan Campbell, Whitney L Mills, Levi I Herman, Daniel A Anaya, Barbara W Trautner, David H Berger",High,Exclude,"""HCD_fullcycle"": [""A1 User Involvement: \""Patients were recruited for cognitive interviews to determine usability during their first postoperative clinic appointment... Patients were asked to read over and review the warning signs and symptoms at home... Interviews continued until thematic saturation was achieved... Patients further suggested edits to the design, readability, and formatting of certain pages.\"" - Methods/Results"", ""A2 Iteration: \""A multiphase, user-centered design process was used to design and test the discharge warnings prototype... iteratively revise the warning signs and symptoms tool... Subsequent revisions to the content of the discharge warnings, in consultation with our health literacy expert, reduced the required reading level to â‰¤8th grade... The human factors expert integrated the consensus findings of the heuristics evaluation into a revised version of the discharge warnings lexicon page.\"" - Methods/Results"", ""A3 Lifecycle (Understanding/Ideation/Prototyping/Evaluation): \""A design thinking approach was used to synthesize ! ideate ! prototype and then iteratively revise the warning signs and symptoms tool... Data synthesis moved to concept ideation using a Delphi expert panel... The current study begins from this initial prototype and moves through testing and prototype revisions... a human factors psychologist conducted an initial heuristics review... usability testing demonstrated comprehension of this 3-level lexicon and recognition of appropriate patient actions to take for each level.\"" - Methods/Results/Abstract""], ""TASKS_elements"": []}",No evidence reported of designer-experienced difficulties or constraints affecting the design process,Naik et al. - 2017 - User centered design of discharge warnings tool for colorectal surgery patients.txt,"Condition A: satisfied - The paper documents user involvement (patient cognitive interviews with edits), explicit iterative refinements (health literacy and heuristics-driven revisions), and evidence of ideation, prototyping, and evaluation stages.; Condition B: not satisfied - The manuscript contains no clear statements that designers experienced constraints or difficulties (e.g., recruitment problems, resource limits, access issues, cognitive/emotional strain, skill gaps, or process/technical barriers) that affected the conduct of design activities.; Final rationale: Although the study meets the full HCD cycle criteria (Condition A), it does not provide any evidence of designer-facing task constraints or barriers (Condition B), so it is excluded per the review decision rules.",User-centered design of discharge warnings tool for colorectal surgery patients
Scott D. Nelson; Guilherme Del Fiol; Haley Hanseler; Barbara Insley Crouch; Mollie R. Cummins,High,Include,"""HCD_fullcycle"": [""A1 User Involvement: \""we used rapid prototyping in iterative cycles that included feedback from target users on an interactive prototype of the proposed HIE software.\"" - [Methods]"", ""A2 Iteration: \""we used rapid prototyping in iterative cycles\"" and \""At the end of several more iterations, we conducted a formal scenario-based usability assessment\"" - [Methods / Results]"", ""A3 Lifecycle (Understanding/Ideation/Prototyping/Evaluation): \""Previously, we elicited user requirements for HIE via rigorous user interviews and analysis of PCC call recordings [4].\"" (Understanding) \""Using the list of requirements, we designed low-fidelity sketches by drawing ideas and designs out on paper with iterative refinement by the authors to define dashboard functionality.\"" (Ideation) \""we continued with iterative designs of an interactive high-fidelity prototype using the web-based interactive prototyping software HotGloo\"" (Prototyping) \""we conducted a formal scenario-based usability assessment ... SPIs were asked to think aloud ... Sessions were recorded ... After the session, the SPI filled out an online post-session interview using the System Usability Scale (SUS).\"" (Evaluation) - [Methods / Results]""], ""TASKS_elements"": [""\""Challenges included 1) time and effort to develop the prototypes and case scenarios;\"" - [Summary / 5.2 Challenges] - Why it shows a designer barrier: explicit resource/time burden on the design team that constrained the design process and required effort investment by designers."", ""\""missing needed data elements in the PCC information system.\"" - [Summary / 5.2 Challenges] - Why it shows a designer barrier: lack of required data elements in source systems prevented designers from delivering all proposed functionality and constrained design decisions."", ""\""First, we had a limited sample size of 3 participants in the case-based usability testing.\"" - [5.3 Study limitations] - Why it shows a designer barrier: limited participant feedback reduced designers' ability to gather diverse usability data, constraining iterative refinement."", ""\""the prototype appears to be a final product, which does not show system performance and some of the complex functions may not be feasible in the final product. Required changes from the prototype to the final product could affect usability or user satisfaction\"" - [5.2 Challenges] - Why it shows a designer barrier: mismatch between prototype capabilities and implementable functionality forced designers to account for technical feasibility and potential rework.""]}",,Nelson et al. - 2016 - Software prototyping A case report of refining user requirements for a health information exchange d.txt,"Condition A: satisfied - Clear evidence of active user involvement, explicit iterative refinement cycles, and documented activities covering understanding users, ideation, prototyping, and evaluation.; Condition B: satisfied - Multiple described constraints experienced by the design team (time/effort, missing data elements, limited participant sample, prototype-to-product feasibility) that impacted design activities.; Final rationale: The paper reports a full user-centered HCD cycle (user requirements elicitation, ideation, low- and high-fidelity prototyping, and usability evaluation) and documents concrete designer-facing challenges and constraints that affected the design process; therefore it meets both Condition A and Condition B and should be included.",Software prototyping: A case report of refining user requirements for a health information exchange dashboard
Cassidy; Nelson; Joseph; Gabbard; Dyason; Morats; Runananda; Mehwad,Medium,Include,"""HCD_fullcycle"": [""A1 User Involvement: \""To create $5776 our design team coordinated with an emergency response subject matter expert (SME) ... we then leveraged additional subject matter experts and iteratively prototyped and evaluated these solutions at each step putting human needs before ...\"" - Design / Methods sections"", ""A2 Iteration: \""we then iteratively prototyped and evaluated these solutions at each step\"" - Design / Methods (multiple places describing iterative prototyping and evaluation)"", ""A3 Lifecycle (Understanding/Ideation/Prototyping/Evaluation): \""Our primary SME provided insight ... we leveraged additional subject matter experts ... created wireframes ... and conducted a user evaluation of the triage tag's user interface and usability with HCPs\"" - Methods / Evaluation sections""], ""TASKS_elements"": [""\""since the data contained on each tag cannot currently be aggregated or 'rolled up' to a central server for comparative analyses and summarized data views of the overall response, or provide a physical space to manually denote additional prioritization.\"" - Limitations section - This is a technical/system limitation that constrained the designers' ability to support aggregated views and thus limited design functionality and iteration options."", ""\""our limited primary sample size of only one region\"" - Limitations section - Limited participant sampling constrained the diversity of user input available to the design team, reducing designers' ability to generalize findings and iterate across varied contexts."", ""\""all participants were first-time exposures; only a single session of using the triage tag\"" - Limitations / Methods - Single-session exposure limited longitudinal or repeated-feedback iterations from participants, constraining the designers' ability to observe learning/usage over time and refine the design accordingly.""]}",,Nelson et al. - 2022 - User Centered Design and Evaluation of ARTTS an Augmented Reality Triage Tool Suite for Mass Casualt.txt,"Condition A: satisfied - The paper documents active user/stakeholder involvement via subject matter experts and healthcare participants, explicit iterative prototyping, and evidence of the full lifecycle (user understanding via SMEs and participant studies, ideation/design activities, wireframes/prototypes, and user evaluation).; Condition B: satisfied - The paper reports designer-facing constraints (technical limitation preventing aggregation of tag data), sampling and participant-exposure limitations (single-region, single-session) that affected the design and evaluation process.; Final rationale: The manuscript reports an explicit user-centered, iterative design process covering understanding, ideation, prototyping, and evaluation, and it documents concrete designer-facing constraints that impacted design decisions and evaluation. Therefore it meets both Condition A (full HCD cycle) and Condition B (designer-oriented task elements) and is included.",Triage Tool Suite for Mass Casualty Incidents
